Year,Paraguay,Bolivia,Venezuela,Ecuador,Peru,Chile,Colombia,Argentina,Dominican Republic,Greenland,Antigua and Barbuda,Barbados,Jamaica,Puerto Rico,Trinidad and Tobago,"Virgin Islands, U.S.",Costa Rica,Honduras,Panama,Cuba,Guatemala,Nicaragua,Mexico,Canada,United States,New Zealand,Australia,Montenegro,Malta,"Macedonia, the former Yugoslav Republic of",Estonia,Slovenia,"Moldova, Republic of",Denmark,Iceland,Latvia,Norway,Sweden,Austria,Lithuania,Croatia,Portugal,Bosnia and Herzegovina,Serbia,Switzerland,Albania,Belarus,Belgium,Ireland,Greece,Czech Republic,Finland,Netherlands,Bulgaria,Hungary,Slovakia,Ukraine,Italy,Romania,Poland,Spain,United Kingdom,Germany,France,Russia,Macao,Qatar,Georgia,Hong Kong,Cyprus,Kuwait,Mongolia,Yemen,Bahrain,Israel,United Arab Emirates,Oman,Armenia,Syria,Azerbaijan,Jordan,South Korea,Iraq,Vietnam,China,Taiwan,Iran,Japan,Indonesia,Turkey,India,Central African Republic,Chad,Congo,Cameroon,Angola,Congo,South Africa
1833,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,34,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,3,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,5,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1834,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,35,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,1,2,1,6,0,1,3,3,15,0,6,25,5,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1835,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,36,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,1,2,1,6,0,1,3,3,15,0,6,25,5,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1836,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,36,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,2,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1837,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,39,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1838,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,9,41,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1839,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,10,45,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1840,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,10,47,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1841,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,11,47,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1842,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,11,48,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1843,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,12,48,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1844,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,12,49,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,1,3,2,1,6,0,1,3,3,15,0,6,26,6,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1845,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,12,49,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,7,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1846,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,12,50,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,7,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1847,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,12,52,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,7,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1848,1,2,2,3,4,4,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,13,54,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,7,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1849,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,13,56,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,7,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1850,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,13,57,0,1,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,7,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1851,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,13,60,0,1,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1852,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,13,61,0,1,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1853,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,6,14,62,0,2,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,3,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1854,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,7,14,64,0,2,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,4,0,0,3,4,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1855,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,7,14,68,0,2,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1856,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,8,14,71,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1857,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,8,15,76,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
1858,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,8,15,78,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
1859,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,78,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,0,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
1860,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,80,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,1,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
1861,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,82,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,1,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
1862,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,83,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,1,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
1863,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,86,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,3,15,1,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1864,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,87,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1865,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,93,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1866,1,2,2,3,4,5,7,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,98,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1867,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,107,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1868,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,9,15,113,0,3,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1869,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,10,15,117,1,3,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1870,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,10,15,122,1,4,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,5,0,0,3,4,3,2,1,6,0,1,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1871,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,10,16,130,1,4,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,5,0,0,3,4,3,2,1,6,0,2,3,4,15,2,6,26,8,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1872,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,10,16,135,1,4,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,6,0,0,3,4,3,2,1,6,0,3,3,4,15,3,6,26,9,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1873,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,18,139,2,4,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,6,0,0,3,4,3,2,1,6,0,3,3,4,15,3,6,26,9,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1874,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,18,142,2,5,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,6,0,0,3,4,3,2,1,6,0,3,3,4,15,3,6,26,9,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
1875,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,18,144,2,5,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,6,0,0,3,4,3,2,1,6,0,3,3,5,15,3,6,26,9,26,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0
1876,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,20,149,2,5,0,2,0,1,1,0,0,0,0,1,1,3,1,1,1,0,1,6,0,0,3,4,3,2,1,6,0,3,3,5,15,3,6,26,9,26,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0
1877,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,21,150,2,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,7,0,3,3,5,15,3,6,26,9,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0
1878,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,153,3,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,7,0,3,3,5,15,3,6,26,9,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0
1879,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,154,3,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,7,0,3,3,5,15,3,6,26,9,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0
1880,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,157,3,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,26,9,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0
1881,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,161,3,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,26,11,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0
1882,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,163,3,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,26,11,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,0,0,0,0,0,0,0
1883,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,167,4,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,26,13,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0
1884,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,170,4,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,26,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0
1885,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,174,4,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,26,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0
1886,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,23,179,4,5,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0
1887,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,25,186,4,6,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,0,3,3,5,15,3,6,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,0,0,0
1888,1,2,2,3,4,5,8,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,25,189,4,6,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,6,0,0,3,4,3,2,1,8,1,3,3,5,15,3,6,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,0,0,0
1889,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,25,205,4,6,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,7,0,0,3,4,3,2,1,8,1,3,3,5,15,3,6,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,0,0,0
1890,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,214,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,0,0,0
1891,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,220,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,0,0,0
1892,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,222,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,0,0,0,0,0
1893,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,231,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,7,0,0,0,0,0,0,0
1894,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,235,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,7,0,0,0,0,0,0,0
1895,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,241,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,7,0,0,0,0,0,0,0
1896,1,2,2,3,4,5,8,4,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,243,4,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,4,7,0,0,0,0,0,0,0
1897,1,2,2,3,4,5,8,5,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,247,5,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,7,0,0,0,0,0,0,0
1898,1,2,2,3,4,5,8,5,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,26,249,5,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,4,7,0,0,0,0,0,0,0
1899,1,2,2,3,4,5,8,5,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,27,256,5,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,14,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,4,7,0,0,0,0,0,0,0
